"Date","High price","Low price","Closing price"
"2016-01-27","1484.25","1462.75","1476.85"
"2016-01-28","1482.99","1434.09","1442.00"
"2016-01-29","1472.30","1442.15","1472.30"
"2016-02-01","1483.11","1447.54","1455.96"
"2016-02-02","1455.33","1427.98","1432.92"
"2016-02-03","1434.57","1385.53","1397.03"
"2016-02-04","1416.15","1377.30","1398.23"
"2016-02-05","1406.05","1385.31","1386.08"
"2016-02-08","1391.22","1321.25","1323.14"
"2016-02-09","1329.31","1289.30","1306.94"
"2016-02-10","1353.87","1305.86","1343.87"
"2016-02-11","1344.00","1290.89","1298.86"
"2016-02-12","1330.68","1300.59","1327.23"
"2016-02-15","1382.18","1331.82","1382.18"
"2016-02-16","1401.07","1368.56","1373.18"
"2016-02-17","1413.33","1377.77","1413.33"
"2016-02-18","1433.17","1411.06","1420.31"
"2016-02-19","1429.34","1405.54","1410.70"
"2016-02-22","1445.68","1416.31","1445.52"
"2016-02-23","1451.41","1430.02","1437.50"
"2016-02-24","1437.89","1391.67","1396.66"
"2016-02-25","1427.82","1397.93","1426.39"
"2016-02-26","1448.98","1431.11","1445.59"
"2016-02-29","1447.86","1423.62","1446.58"
"2016-03-01","1465.09","1433.17","1464.41"
"2016-03-02","1483.52","1451.86","1462.30"
"2016-03-03","1470.81","1454.44","1457.46"
"2016-03-04","1497.00","1453.34","1482.76"
"2016-03-07","1487.42","1474.75","1483.43"
"2016-03-08","1480.82","1456.66","1464.45"
"2016-03-09","1480.39","1464.41","1474.83"
"2016-03-10","1507.44","1456.28","1456.28"
"2016-03-11","1487.40","1463.40","1485.86"
"2016-03-14","1507.36","1488.25","1506.28"
"2016-03-15","1504.29","1486.65","1488.62"
"2016-03-16","1495.02","1475.38","1484.07"
"2016-03-17","1487.74","1447.06","1469.38"
"2016-03-18","1471.44","1455.74","1468.93"
"2016-03-21","1471.37","1452.35","1457.67"
"2016-03-22","1463.41","1430.19","1463.41"
"2016-03-23","1468.85","1449.63","1454.93"
"2016-03-24","1452.30","1436.64","1436.70"
"2016-03-29","1442.48","1426.31","1439.33"
"2016-03-30","1469.96","1439.54","1464.39"
"2016-03-31","1463.31","1449.32","1451.01"
"2016-04-01","1445.75","1428.36","1444.13"
"2016-04-04","1462.57","1439.43","1452.09"
"2016-04-05","1451.46","1419.31","1428.78"
"2016-04-06","1439.77","1422.62","1439.61"
"2016-04-07","1441.93","1424.70","1424.98"
"2016-04-08","1448.22","1426.99","1448.10"
"2016-04-11","1454.88","1436.32","1447.46"
"2016-04-12","1448.60","1434.69","1447.93"
"2016-04-13","1473.01","1451.62","1471.33"
"2016-04-14","1479.21","1468.63","1475.20"
"2016-04-15","1473.79","1465.16","1469.24"
"2016-04-18","1474.99","1452.41","1471.46"
"2016-04-19","1501.95","1473.76","1499.94"
"2016-04-20","1501.65","1492.64","1498.54"
"2016-04-21","1502.52","1479.48","1492.75"
"2016-04-22","1489.61","1479.08","1482.88"
"2016-04-25","1483.81","1464.69","1468.69"
"2016-04-26","1479.30","1463.79","1465.39"
"2016-04-27","1473.22","1457.62","1468.68"
"2016-04-28","1477.13","1445.99","1476.05"
"2016-04-29","1476.73","1449.72","1451.03"
"2016-05-02","1455.34","1442.75","1444.25"
"2016-05-03","1445.07","1415.84","1422.46"
"2016-05-04","1421.62","1406.52","1407.50"
"2016-05-05","1410.73","1406.83","1410.02"
"2016-05-06","1408.63","1395.55","1400.98"
"2016-05-09","1430.95","1402.70","1419.98"
"2016-05-10","1437.62","1423.31","1425.99"
"2016-05-11","1430.33","1414.88","1419.18"
"2016-05-12","1428.10","1404.80","1406.37"
"2016-05-13","1416.80","1398.65","1413.69"
"2016-05-16","1421.40","1406.80","1420.68"
"2016-05-17","1434.28","1413.87","1419.76"
"2016-05-18","1425.56","1409.20","1425.54"
"2016-05-19","1425.74","1411.37","1411.60"
"2016-05-20","1430.99","1412.53","1430.99"
"2016-05-23","1435.70","1422.13","1427.49"
"2016-05-24","1457.48","1416.43","1456.44"
"2016-05-25","1479.28","1457.97","1476.32"
"2016-05-26","1480.16","1470.89","1478.51"
"2016-05-27","1482.31","1474.72","1479.60"
"2016-05-30","1486.51","1479.61","1484.26"
"2016-05-31","1489.19","1476.82","1477.80"
"2016-06-01","1482.92","1465.97","1474.01"
"2016-06-02","1473.98","1463.75","1470.34"
"2016-06-03","1482.07","1452.96","1460.38"
"2016-06-06","1467.87","1459.16","1467.52"
"2016-06-07","1486.89","1468.55","1484.01"
"2016-06-08","1484.15","1473.55","1475.59"
"2016-06-09","1475.89","1460.57","1462.87"
"2016-06-10","1460.13","1421.94","1422.51"
"2016-06-13","1419.58","1396.31","1406.28"
"2016-06-14","1403.05","1371.47","1372.59"
"2016-06-15","1393.83","1377.71","1390.74"
"2016-06-16","1385.39","1358.10","1363.54"
"2016-06-17","1389.02","1366.48","1379.32"
"2016-06-20","1424.20","1385.07","1421.07"
"2016-06-21","1431.22","1413.77","1431.05"
"2016-06-22","1442.54","1422.15","1437.32"
"2016-06-23","1458.54","1436.00","1451.95"
"2016-06-24","1438.54","1399.56","1430.50"
"2016-06-27","1422.46","1327.45","1331.50"
"2016-06-28","1374.60","1338.36","1362.32"
"2016-06-29","1396.27","1366.56","1396.25"
"2016-06-30","1414.54","1390.94","1414.09"
"2016-07-01","1436.69","1416.63","1434.75"
"2016-07-04","1439.31","1420.03","1421.20"
"2016-07-05","1420.07","1391.19","1394.03"
"2016-07-06","1393.40","1360.74","1370.88"
"2016-07-07","1396.38","1370.32","1389.16"
"2016-07-08","1410.07","1384.86","1409.39"
"2016-07-11","1435.10","1414.63","1434.50"
"2016-07-12","1446.40","1432.59","1442.94"
"2016-07-13","1451.02","1438.22","1447.52"
"2016-07-14","1458.56","1447.56","1452.69"
"2016-07-15","1455.72","1443.07","1452.77"
"2016-07-18","1459.44","1442.25","1448.88"
"2016-07-19","1454.73","1441.23","1449.39"
"2016-07-20","1467.27","1450.49","1467.20"
"2016-07-21","1470.59","1453.04","1464.07"
"2016-07-22","1464.68","1454.13","1460.73"
"2016-07-25","1475.14","1460.47","1463.18"
"2016-07-26","1472.43","1459.18","1470.58"
"2016-07-27","1479.93","1467.98","1469.53"
"2016-07-28","1479.34","1461.16","1461.16"
"2016-07-29","1468.88","1460.86","1467.22"
"2016-08-01","1477.74","1453.80","1458.42"
"2016-08-02","1457.66","1435.66","1436.42"
"2016-08-03","1441.15","1427.47","1431.57"
"2016-08-04","1446.95","1430.59","1446.95"
"2016-08-05","1447.06","1423.17","1435.98"
"2016-08-08","1436.27","1428.24","1430.42"
"2016-08-09","1460.76","1427.64","1460.76"
"2016-08-10","1458.86","1448.68","1449.78"
"2016-08-11","1456.12","1444.67","1456.12"
"2016-08-12","1455.94","1445.92","1449.44"
"2016-08-15","1458.34","1447.91","1454.71"
"2016-08-16","1452.17","1437.09","1437.13"
"2016-08-17","1442.56","1420.17","1422.40"
"2016-08-18","1436.82","1423.92","1436.03"
"2016-08-19","1439.23","1420.07","1428.80"
"2016-08-22","1444.98","1427.39","1435.39"
"2016-08-23","1448.50","1435.59","1445.66"
"2016-08-24","1457.54","1435.89","1452.34"
"2016-08-25","1452.02","1436.91","1441.59"
"2016-08-26","1450.31","1434.94","1448.14"
"2016-08-29","1448.88","1436.45","1448.88"
"2016-08-30","1457.65","1448.42","1451.57"
"2016-08-31","1460.18","1445.26","1445.26"
"2016-09-01","1456.44","1438.80","1439.46"
"2016-09-02","1455.82","1434.80","1455.82"
"2016-09-05","1463.57","1455.86","1461.10"
"2016-09-06","1464.84","1454.56","1455.32"
"2016-09-07","1465.85","1455.63","1465.32"
"2016-09-08","1470.26","1452.37","1461.12"
"2016-09-09","1459.48","1439.57","1440.69"
"2016-09-12","1438.31","1413.39","1433.40"
"2016-09-13","1445.74","1430.09","1430.09"
"2016-09-14","1439.83","1431.97","1433.45"
"2016-09-15","1440.73","1423.74","1440.35"
"2016-09-16","1442.57","1428.37","1430.63"
"2016-09-19","1445.60","1434.37","1444.59"
"2016-09-20","1448.84","1439.77","1442.66"
"2016-09-21","1457.20","1443.79","1446.60"
"2016-09-22","1464.17","1447.51","1463.66"
"2016-09-23","1464.37","1447.73","1450.97"
"2016-09-26","1449.99","1431.56","1434.80"
"2016-09-27","1442.07","1416.52","1426.29"
"2016-09-28","1442.19","1428.99","1435.15"
"2016-09-29","1449.29","1432.31","1433.89"
"2016-09-30","1434.87","1407.36","1434.87"
"2016-10-03","1443.27","1433.57","1436.17"
"2016-10-04","1445.81","1435.04","1445.67"
"2016-10-05","1445.53","1434.58","1443.04"
"2016-10-06","1449.52","1440.53","1442.31"
"2016-10-07","1442.85","1427.08","1430.86"
"2016-10-10","1443.83","1424.53","1443.72"
"2016-10-11","1443.18","1424.32","1424.56"
"2016-10-12","1425.01","1410.90","1413.84"
"2016-10-13","1412.40","1392.21","1398.48"
"2016-10-14","1422.32","1402.14","1420.07"
"2016-10-17","1420.04","1410.58","1416.82"
"2016-10-18","1448.85","1420.29","1436.53"
"2016-10-19","1440.91","1430.05","1437.55"
"2016-10-20","1449.58","1433.48","1447.31"
"2016-10-21","1452.35","1442.76","1448.04"
"2016-10-24","1458.36","1441.46","1444.15"
"2016-10-25","1450.85","1435.31","1436.46"
"2016-10-26","1441.07","1425.80","1435.41"
"2016-10-27","1436.75","1416.01","1419.83"
"2016-10-28","1418.37","1372.12","1390.43"
"2016-10-31","1388.80","1380.78","1382.51"
"2016-11-01","1391.83","1364.26","1364.26"
"2016-11-02","1362.02","1345.69","1346.48"
"2016-11-03","1358.38","1343.69","1347.42"
"2016-11-04","1344.18","1324.72","1326.86"
"2016-11-07","1350.94","1329.81","1349.20"
"2016-11-08","1358.09","1342.95","1347.49"
"2016-11-09","1365.82","1306.76","1365.48"
"2016-11-10","1391.08","1363.73","1367.84"
"2016-11-11","1378.41","1359.17","1360.93"
"2016-11-14","1377.62","1353.66","1357.40"
"2016-11-15","1369.27","1355.13","1368.44"
"2016-11-16","1377.40","1361.89","1364.58"
"2016-11-17","1375.38","1360.87","1375.08"
"2016-11-18","1381.28","1371.25","1380.33"
"2016-11-21","1383.33","1369.81","1379.35"
"2016-11-22","1389.28","1377.26","1381.96"
"2016-11-23","1384.86","1372.88","1378.50"
"2016-11-24","1385.95","1378.11","1384.58"
"2016-11-25","1393.13","1381.85","1393.12"
"2016-11-28","1392.61","1381.49","1383.86"
"2016-11-29","1389.47","1378.01","1382.91"
"2016-11-30","1400.04","1383.55","1393.86"
"2016-12-01","1397.14","1383.08","1386.07"
"2016-12-02","1384.38","1371.94","1379.63"
"2016-12-05","1399.33","1375.82","1390.38"
"2016-12-06","1397.21","1388.94","1397.21"
"2016-12-07","1415.49","1399.61","1413.93"
"2016-12-08","1429.02","1408.22","1428.87"
"2016-12-09","1450.77","1425.56","1448.74"
"2016-12-12","1449.38","1439.03","1444.19"
"2016-12-13","1458.37","1442.18","1457.98"
"2016-12-14","1457.53","1446.37","1448.06"
"2016-12-15","1461.13","1444.75","1460.87"
"2016-12-16","1465.78","1454.38","1462.50"
"2016-12-19","1464.98","1457.37","1461.00"
"2016-12-20","1468.66","1460.38","1462.51"
"2016-12-21","1468.01","1459.32","1465.67"
"2016-12-22","1465.70","1456.73","1460.58"
"2016-12-23","1468.10","1457.50","1468.10"
"2016-12-27","1472.02","1466.36","1470.82"
"2016-12-28","1477.17","1466.57","1475.03"
"2016-12-29","1474.54","1464.88","1471.35"
"2016-12-30","1473.97","1465.55","1468.26"
"2017-01-02","1489.86","1466.55","1483.40"
"2017-01-03","1496.53","1486.67","1490.36"
"2017-01-04","1491.05","1482.54","1485.22"
"2017-01-05","1488.78","1480.43","1484.88"
"2017-01-06","1487.69","1483.58","1484.14"
"2017-01-09","1489.29","1472.18","1474.94"
"2017-01-10","1481.07","1469.76","1471.24"
"2017-01-11","1478.97","1465.40","1476.34"
"2017-01-12","1477.06","1459.75","1465.03"
"2017-01-13","1486.80","1466.53","1486.80"
"2017-01-16","1486.32","1479.48","1480.01"
"2017-01-17","1479.82","1465.18","1469.68"
"2017-01-18","1475.75","1466.84","1474.87"
"2017-01-19","1480.05","1470.56","1473.70"
"2017-01-20","1486.55","1470.87","1484.33"
"2017-01-23","1483.48","1466.02","1467.73"
"2017-01-24","1481.45","1467.58","1477.77"
"2017-01-25","1499.84","1480.32","1499.78"
"2017-01-26","1518.24","1502.94","1510.41"
"2017-01-27","1510.47","1499.09","1505.39"
"2017-01-30","1505.47","1493.65","1496.17"
"2017-01-31","1504.83","1493.35","1493.35"
"2017-02-01","1513.31","1495.16","1508.32"
"2017-02-02","1513.83","1499.91","1507.06"
"2017-02-03","1512.85","1505.07","1507.20"
"2017-02-06","1508.48","1493.84","1494.67"
"2017-02-07","1503.03","1491.89","1499.16"
"2017-02-08","1503.85","1488.27","1496.61"
"2017-02-09","1507.87","1497.02","1507.87"
"2017-02-10","1518.08","1506.37","1514.75"
"2017-02-13","1525.08","1515.49","1524.83"
"2017-02-14","1528.21","1518.64","1525.73"
"2017-02-15","1533.00","1523.97","1531.42"
"2017-02-16","1538.61","1531.17","1535.81"
"2017-02-17","1538.43","1525.79","1531.19"
"2017-02-20","1541.07","1530.40","1530.67"
"2017-02-21","1547.58","1524.30","1546.04"
"2017-02-22","1550.31","1536.16","1540.27"
"2017-02-23","1547.42","1538.22","1538.93"
"2017-02-24","1540.54","1517.79","1524.28"
"2017-02-27","1529.53","1514.42","1516.23"
"2017-02-28","1521.68","1514.01","1520.37"
"2017-03-01","1540.27","1523.69","1539.07"
"2017-03-02","1544.30","1533.25","1534.87"
"2017-03-03","1536.32","1527.00","1532.76"
"2017-03-06","1532.61","1522.41","1524.01"
"2017-03-07","1526.81","1519.09","1521.21"
"2017-03-08","1525.51","1518.62","1520.29"
"2017-03-09","1524.84","1514.72","1521.93"
"2017-03-10","1531.26","1521.45","1526.62"
"2017-03-13","1536.57","1524.85","1535.34"
"2017-03-14","1538.76","1529.65","1533.82"
"2017-03-15","1537.69","1529.88","1537.36"
"2017-03-16","1550.36","1540.48","1547.17"
"2017-03-17","1546.58","1535.49","1542.45"
"2017-03-20","1544.51","1537.53","1542.27"
"2017-03-21","1545.53","1523.24","1525.66"
"2017-03-22","1523.42","1502.02","1517.20"
"2017-03-23","1533.97","1514.79","1532.65"
"2017-03-24","1532.39","1525.08","1530.57"
"2017-03-27","1528.15","1513.29","1526.12"
"2017-03-28","1532.26","1524.06","1531.94"
"2017-03-29","1533.99","1527.30","1533.99"
"2017-03-30","1535.19","1527.00","1535.09"
"2017-03-31","1543.66","1528.50","1541.11"
"2017-04-03","1547.25","1526.08","1526.44"
"2017-04-04","1533.78","1522.97","1531.78"
"2017-04-05","1533.44","1524.68","1525.36"
"2017-04-06","1527.32","1511.96","1527.00"
"2017-04-07","1527.87","1516.81","1527.85"
"2017-04-10","1534.05","1527.07","1534.05"
"2017-04-11","1539.73","1525.23","1531.89"
"2017-04-12","1548.21","1534.14","1542.55"
"2017-04-13","1544.14","1538.69","1539.90"
"2017-04-18","1544.63","1520.55","1521.49"
"2017-04-19","1531.71","1519.89","1527.83"
"2017-04-20","1537.24","1527.01","1533.98"
"2017-04-21","1538.09","1530.22","1530.49"
"2017-04-24","1567.12","1534.62","1563.39"
"2017-04-25","1577.90","1562.12","1576.57"
"2017-04-26","1586.51","1573.42","1586.31"
"2017-04-27","1589.57","1582.01","1586.41"
"2017-04-28","1591.71","1583.43","1589.20"
"2017-05-01","1589.93","1587.02","1587.03"
"2017-05-02","1600.12","1586.26","1600.12"
"2017-05-03","1608.03","1599.42","1607.80"
"2017-05-04","1617.08","1607.38","1611.18"
"2017-05-05","1617.68","1604.73","1617.68"
"2017-05-08","1622.95","1606.32","1613.82"
"2017-05-09","1622.44","1613.73","1617.06"
"2017-05-10","1617.41","1608.47","1617.41"
"2017-05-11","1622.87","1610.60","1613.04"
"2017-05-12","1617.59","1610.91","1616.15"
"2017-05-15","1621.88","1611.88","1617.78"
"2017-05-16","1617.94","1605.14","1613.00"
"2017-05-17","1613.66","1582.32","1585.17"
"2017-05-18","1586.00","1565.79","1579.46"
"2017-05-19","1592.98","1579.25","1590.75"
"2017-05-22","1599.94","1589.03","1591.77"
"2017-05-23","1609.44","1593.26","1608.91"
"2017-05-24","1610.79","1602.81","1607.83"
"2017-05-25","1609.63","1607.84","1608.38"
"2017-05-26","1610.29","1600.28","1608.54"
"2017-05-29","1607.90","1599.89","1602.91"
"2017-05-30","1604.94","1592.22","1604.93"
"2017-05-31","1618.19","1606.28","1609.29"
"2017-06-01","1618.88","1606.89","1616.64"
"2017-06-02","1634.45","1619.65","1627.62"
"2017-06-05","1630.77","1620.54","1622.15"
"2017-06-06","1621.63","1616.06","1616.46"
"2017-06-07","1622.96","1612.53","1615.62"
"2017-06-08","1626.12","1615.04","1616.29"
"2017-06-09","1630.53","1616.96","1629.44"
"2017-06-12","1629.65","1579.52","1613.38"
"2017-06-13","1634.11","1614.10","1631.09"
"2017-06-14","1644.50","1627.64","1628.04"
"2017-06-15","1628.79","1604.78","1611.35"
"2017-06-16","1622.84","1612.11","1622.71"
"2017-06-19","1643.62","1623.44","1642.56"
"2017-06-20","1647.57","1633.52","1633.52"
"2017-06-21","1633.97","1619.27","1628.17"
"2017-06-22","1631.47","1622.40","1631.42"
"2017-06-23","1631.87","1627.50","1630.74"
"2017-06-26","1637.25","1626.35","1628.43"
"2017-06-27","1628.63","1609.80","1609.80"
"2017-06-28","1610.43","1591.57","1610.43"
"2017-06-29","1621.30","1587.42","1590.99"
"2017-06-30","1604.57","1586.78","1593.85"
"2017-07-03","1616.29","1593.38","1615.99"
"2017-07-04","1613.81","1604.96","1606.15"
"2017-07-05","1618.97","1602.39","1617.65"
"2017-07-06","1618.14","1598.97","1607.56"
"2017-07-07","1609.10","1598.79","1609.10"
"2017-07-10","1618.34","1608.66","1616.55"
"2017-07-11","1623.14","1609.34","1609.43"
"2017-07-12","1638.74","1609.45","1638.71"
"2017-07-13","1645.87","1635.61","1639.52"
"2017-07-14","1646.70","1638.33","1644.00"
"2017-07-17","1650.19","1631.47","1642.61"
"2017-07-18","1643.47","1608.97","1611.01"
"2017-07-19","1620.37","1600.06","1613.55"
"2017-07-20","1616.64","1601.08","1605.29"
"2017-07-21","1605.34","1579.41","1587.50"
"2017-07-24","1591.63","1573.24","1574.61"
"2017-07-25","1581.52","1572.34","1575.62"
"2017-07-26","1586.45","1573.72","1585.47"
"2017-07-27","1589.93","1576.21","1578.46"
"2017-07-28","1579.41","1568.45","1574.83"
"2017-07-31","1578.50","1569.46","1569.70"
"2017-08-01","1582.48","1568.61","1577.54"
"2017-08-02","1582.97","1568.58","1571.11"
"2017-08-03","1572.83","1562.95","1568.14"
"2017-08-04","1584.60","1565.01","1581.49"
"2017-08-07","1585.36","1576.84","1578.32"
"2017-08-08","1579.69","1571.43","1578.30"
"2017-08-09","1582.35","1569.35","1580.74"
"2017-08-10","1582.89","1568.47","1568.63"
"2017-08-11","1568.16","1551.23","1561.25"
"2017-08-14","1579.00","1563.04","1577.25"
"2017-08-15","1585.04","1576.16","1577.83"
"2017-08-16","1589.02","1578.16","1581.79"
"2017-08-17","1586.45","1568.05","1570.09"
"2017-08-18","1570.30","1553.52","1558.32"
"2017-08-21","1562.75","1550.63","1554.42"
"2017-08-22","1572.50","1553.91","1572.26"
"2017-08-23","1572.86","1564.76","1567.37"
"2017-08-24","1577.12","1567.43","1571.16"
"2017-08-25","1582.40","1570.16","1573.73"
"2017-08-28","1572.83","1563.70","1566.28"
"2017-08-29","1565.23","1544.71","1551.63"
"2017-08-30","1569.41","1554.07","1567.95"
"2017-08-31","1588.25","1569.93","1586.30"
"2017-09-01","1597.11","1584.71","1595.34"
"2017-09-04","1593.95","1581.67","1587.64"
"2017-09-05","1592.82","1579.48","1579.48"
"2017-09-06","1579.83","1567.98","1575.43"
"2017-09-07","1580.98","1568.53","1579.15"
"2017-09-08","1578.99","1571.22","1574.39"
"2017-09-11","1592.64","1575.63","1591.34"
"2017-09-12","1606.77","1592.43","1603.22"
"2017-09-13","1602.81","1595.09","1601.27"
"2017-09-14","1605.66","1599.59","1605.57"
"2017-09-15","1606.93","1595.14","1595.86"
"2017-09-18","1607.73","1597.53","1605.47"
"2017-09-19","1606.62","1600.43","1601.92"
"2017-09-20","1609.37","1600.87","1604.74"
"2017-09-21","1615.63","1605.16","1613.82"
"2017-09-22","1613.92","1607.42","1613.14"
"2017-09-25","1622.92","1610.44","1618.30"
"2017-09-26","1618.00","1609.91","1611.15"
"2017-09-27","1622.88","1612.17","1620.98"
"2017-09-28","1626.07","1619.80","1625.57"
"2017-09-29","1628.91","1617.32","1623.97"
"2017-10-02","1639.37","1628.52","1638.72"
"2017-10-03","1648.46","1640.05","1647.67"
"2017-10-04","1653.98","1646.44","1653.40"
"2017-10-05","1658.12","1650.40","1655.55"
"2017-10-06","1657.92","1645.88","1648.22"
"2017-10-09","1654.48","1649.45","1651.55"
"2017-10-10","1651.93","1646.01","1646.75"
"2017-10-11","1650.27","1644.34","1646.45"
"2017-10-12","1649.12","1641.32","1642.44"
"2017-10-13","1642.29","1631.11","1635.11"
"2017-10-16","1642.69","1632.82","1641.11"
"2017-10-17","1642.74","1633.64","1635.19"
"2017-10-18","1649.94","1634.63","1644.83"
"2017-10-19","1649.96","1632.59","1640.01"
"2017-10-20","1660.45","1642.07","1658.80"
"2017-10-23","1661.85","1654.08","1656.82"
"2017-10-24","1655.90","1639.21","1643.57"
"2017-10-25","1647.77","1635.87","1638.59"
"2017-10-26","1641.14","1621.60","1626.89"
"2017-10-27","1644.74","1629.40","1643.91"
"2017-10-30","1647.94","1637.86","1639.08"
"2017-10-31","1645.55","1637.71","1641.02"
"2017-11-01","1649.71","1641.63","1642.87"
"2017-11-02","1650.70","1633.05","1637.15"
"2017-11-03","1641.96","1632.07","1633.63"
"2017-11-06","1645.30","1633.63","1643.82"
"2017-11-07","1648.10","1634.04","1634.04"
"2017-11-08","1641.92","1630.39","1636.67"
"2017-11-09","1636.32","1600.58","1604.51"
"2017-11-10","1607.21","1598.49","1598.49"
"2017-11-13","1599.31","1579.40","1587.67"
"2017-11-14","1591.25","1566.75","1570.85"
